FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
Blues10.mid,11,12,BLU_0035,4/4,LEGACY,YES,BLU,8T,NO,,Blues10.mid:11-12
Blues10.mid,13,14,,4/4,LEGACY,NO,BLU,8T,NO,BLU_0035,Blues10.mid:13-14; duplicate of BLU_0035; RAW identical; not exported
Blues10.mid,15,16,,4/4,LEGACY,NO,BLU,8T,NO,BLU_0035,Blues10.mid:15-16; duplicate of BLU_0035; RAW identical; not exported
Blues10.mid,17,17,,4/4,LEGACY,NO,BLU,16,NO,,Blues10.mid:17; empty block (0 CH10 note-on); not exported
Contemporary4.mid,1,2,CON_0001,4/4,LEGACY,YES,CON,16,NO,,Contemporary4.mid:1-2
Contemporary4.mid,3,4,,4/4,LEGACY,NO,CON,16,NO,CON_0001,Contemporary4.mid:3-4; duplicate of CON_0001; RAW identical; not exported
Contemporary4.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0001,Contemporary4.mid:5-6; duplicate of CON_0001; RAW identical; not exported
Contemporary4.mid,7,8,CON_0002,4/4,LEGACY,YES,CON,16,NO,,Contemporary4.mid:7-8
Contemporary4.mid,9,10,CON_0003,4/4,LEGACY,YES,CON,16,NO,,Contemporary4.mid:9-10
Contemporary4.mid,11,12,,4/4,LEGACY,NO,CON,16,NO,CON_0003,Contemporary4.mid:11-12; duplicate of CON_0003 after SLOT_MAP abstraction; RAW note 49→52 (CR); not exported
Contemporary4.mid,13,14,,4/4,LEGACY,NO,CON,16,NO,CON_0003,Contemporary4.mid:13-14; duplicate of CON_0003; RAW identical; not exported
Contemporary4.mid,15,16,,4/4,LEGACY,NO,CON,16,NO,CON_0003,Contemporary4.mid:15-16; duplicate of CON_0003 after SLOT_MAP abstraction; RAW note 49→52 (CR); not exported
Contemporary7.mid,1,2,CON_0004,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:1-2
Contemporary7.mid,3,4,CON_0005,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:3-4
Contemporary7.mid,5,6,CON_0006,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:5-6
Contemporary7.mid,7,8,CON_0007,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:7-8
Contemporary7.mid,9,10,CON_0008,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:9-10
Contemporary7.mid,11,12,CON_0009,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:11-12
Contemporary7.mid,13,14,CON_0010,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:13-14
Contemporary7.mid,15,16,CON_0011,4/4,LEGACY,YES,CON,16,NO,,Contemporary7.mid:15-16
Contemporary10.mid,1,2,CON_0012,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:1-2
Contemporary10.mid,3,4,,4/4,LEGACY,NO,CON,8T,NO,CON_0012,Contemporary10.mid:3-4; duplicate of CON_0012; RAW identical; not exported
Contemporary10.mid,5,6,,4/4,LEGACY,NO,CON,8T,NO,CON_0012,Contemporary10.mid:5-6; duplicate of CON_0012; RAW identical; not exported
Contemporary10.mid,7,8,CON_0013,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:7-8
Contemporary10.mid,9,10,CON_0014,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:9-10
Contemporary10.mid,11,12,CON_0015,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:11-12
Contemporary10.mid,13,14,CON_0016,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:13-14
Contemporary10.mid,15,16,CON_0017,4/4,LEGACY,YES,CON,8T,NO,,Contemporary10.mid:15-16
Contemporary16.mid,1,2,CON_0018,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:1-2
Contemporary16.mid,3,4,CON_0019,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:3-4
Contemporary16.mid,5,6,CON_0020,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:5-6
Contemporary16.mid,7,8,CON_0021,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:7-8
Contemporary16.mid,9,10,CON_0022,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:9-10
Contemporary16.mid,11,12,CON_0023,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:11-12
Contemporary16.mid,13,14,CON_0024,4/4,LEGACY,YES,CON,16,NO,,Contemporary16.mid:13-14
Contemporary16.mid,15,16,,4/4,LEGACY,NO,CON,16,NO,CON_0024,Contemporary16.mid:15-16; duplicate of CON_0024; RAW identical; not exported
Contemporary27.mid,1,2,CON_0025,4/4,LEGACY,YES,CON,16,NO,,Contemporary27.mid:1-2
Contemporary27.mid,3,4,,4/4,LEGACY,NO,CON,16,NO,CON_0025,Contemporary27.mid:3-4; duplicate of CON_0025; RAW identical; not exported
Contemporary27.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0025,Contemporary27.mid:5-6; duplicate of CON_0025; RAW identical; not exported
Contemporary27.mid,7,8,,4/4,LEGACY,NO,CON,16,NO,CON_0025,Contemporary27.mid:7-8; duplicate of CON_0025; RAW identical; not exported
Contemporary27.mid,9,10,CON_0026,4/4,LEGACY,YES,CON,16,NO,,Contemporary27.mid:9-10
Contemporary27.mid,11,12,CON_0027,4/4,LEGACY,YES,CON,16,NO,,Contemporary27.mid:11-12
Contemporary27.mid,13,14,CON_0028,4/4,LEGACY,YES,CON,16,NO,,Contemporary27.mid:13-14
Contemporary27.mid,15,16,CON_0029,4/4,LEGACY,YES,CON,16,NO,,Contemporary27.mid:15-16
Contemporary33.mid,1,2,CON_0030,4/4,LEGACY,YES,CON,16,NO,,Contemporary33.mid:1-2
Contemporary33.mid,3,4,,4/4,LEGACY,NO,CON,16,NO,CON_0030,Contemporary33.mid:3-4; duplicate of CON_0030; RAW identical; not exported
Contemporary33.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0030,Contemporary33.mid:5-6; duplicate of CON_0030; RAW identical; not exported
Contemporary33.mid,7,8,CON_0031,4/4,LEGACY,YES,CON,16,NO,,Contemporary33.mid:7-8
Contemporary33.mid,9,10,CON_0032,4/4,LEGACY,YES,CON,16,NO,,Contemporary33.mid:9-10
Contemporary33.mid,11,12,CON_0033,4/4,LEGACY,YES,CON,16,NO,,Contemporary33.mid:11-12
Contemporary33.mid,13,14,,4/4,LEGACY,NO,CON,16,NO,CON_0033,Contemporary33.mid:13-14; duplicate of CON_0033; RAW identical; not exported
Contemporary33.mid,15,16,CON_0034,4/4,LEGACY,YES,CON,16,NO,,Contemporary33.mid:15-16
Contemporary38.mid,1,2,CON_0035,4/4,LEGACY,YES,CON,16,NO,,Contemporary38.mid:1-2
Contemporary38.mid,3,4,CON_0036,4/4,LEGACY,YES,CON,16,NO,,Contemporary38.mid:3-4
Contemporary38.mid,5,6,,4/4,LEGACY,NO,CON,16,NO,CON_0035,Contemporary38.mid:5-6; duplicate of CON_0035; RAW identical; not exported
Contemporary38.mid,7,8,CON_0037,4/4,LEGACY,YES,CON,16,NO,,Contemporary38.mid:7-8
Contemporary38.mid,9,10,CON_0038,4/4,LEGACY,YES,CON,8T,NO,,Contemporary38.mid:9-10
